,lake,year,month,layer,group,genus,var,value,units,SamplingMethodID,MethodID
282,Giles,1993,7,whole column,Cyclopoid copepod,unidentified,abundance,0.62,org per liter,Method026,Method028
283,Giles,1993,8,whole column,Cyclopoid copepod,unidentified,abundance,0.6,org per liter,Method024,Method029
284,Giles,1993,8,whole column,Cyclopoid copepod,unidentified,abundance,0.61,org per liter,Method026,Method028
285,Giles,1993,9,whole column,Cyclopoid copepod,unidentified,abundance,0.06,org per liter,Method024,Method029
286,Giles,1993,9,whole column,Cyclopoid copepod,unidentified,abundance,0.04,org per liter,Method026,Method028
287,Giles,1993,11,whole column,Cyclopoid copepod,unidentified,abundance,0.68,org per liter,Method024,Method029
288,Giles,1993,11,whole column,Cyclopoid copepod,unidentified,abundance,0.08,org per liter,Method026,Method028
289,Giles,1997,4,whole column,Cyclopoid copepod,unidentified,abundance,3.69,org per liter,Method024,Method029
290,Giles,1997,6,whole column,Cyclopoid copepod,unidentified,abundance,9.49,org per liter,Method024,Method029
291,Giles,1997,8,whole column,Cyclopoid copepod,unidentified,abundance,5.02,org per liter,Method024,Method029
292,Giles,2001,6,whole column,Cyclopoid copepod,unidentified,abundance,11.09,org per liter,Method024,Method029
293,Giles,2001,7,whole column,Cyclopoid copepod,unidentified,abundance,6.56,org per liter,Method024,Method029
294,Giles,2001,8,whole column,Cyclopoid copepod,unidentified,abundance,7.67,org per liter,Method024,Method029
295,Giles,2005,5,whole column,Cyclopoid copepod,unidentified,abundance,24.29,org per liter,Method024,Method029
296,Giles,2005,6,whole column,Cyclopoid copepod,unidentified,abundance,8.92,org per liter,Method024,Method029
297,Giles,2005,7,whole column,Cyclopoid copepod,unidentified,abundance,8.49,org per liter,Method024,Method029
298,Giles,2005,8,whole column,Cyclopoid copepod,unidentified,abundance,13.2,org per liter,Method024,Method029
299,Giles,2006,5,whole column,Cyclopoid copepod,unidentified,abundance,19.45,org per liter,Method024,Method029
300,Giles,2006,6,whole column,Cyclopoid copepod,unidentified,abundance,22.1,org per liter,Method024,Method029
301,Giles,2006,7,whole column,Cyclopoid copepod,unidentified,abundance,5.66,org per liter,Method024,Method029
302,Giles,2006,8,whole column,Cyclopoid copepod,unidentified,abundance,5.66,org per liter,Method024,Method029
303,Giles,2007,5,whole column,Cyclopoid copepod,unidentified,abundance,5.97,org per liter,Method024,Method029
304,Giles,2007,6,whole column,Cyclopoid copepod,unidentified,abundance,8.52,org per liter,Method024,Method029
305,Giles,2007,7,whole column,Cyclopoid copepod,unidentified,abundance,9.81,org per liter,Method024,Method029
306,Giles,2007,8,whole column,Cyclopoid copepod,unidentified,abundance,10.19,org per liter,Method024,Method029
307,Giles,2008,4,whole column,Cyclopoid copepod,unidentified,abundance,10.61,org per liter,Method023,Method029
308,Giles,2008,5,whole column,Cyclopoid copepod,unidentified,abundance,5.86,org per liter,Method023,Method029
309,Giles,2008,6,whole column,Cyclopoid copepod,unidentified,abundance,7.36,org per liter,Method023,Method029
310,Giles,2008,7,whole column,Cyclopoid copepod,unidentified,abundance,9,org per liter,Method023,Method029
311,Giles,2008,8,whole column,Cyclopoid copepod,unidentified,abundance,3.12,org per liter,Method023,Method029
312,Giles,2009,4,whole column,Cyclopoid copepod,unidentified,abundance,15.44,org per liter,Method023,Method029
313,Giles,2009,5,whole column,Cyclopoid copepod,unidentified,abundance,22.12,org per liter,Method023,Method029
314,Giles,2009,6,whole column,Cyclopoid copepod,unidentified,abundance,13.9,org per liter,Method023,Method029
315,Giles,2009,7,whole column,Cyclopoid copepod,unidentified,abundance,3.02,org per liter,Method023,Method029
316,Giles,2009,8,whole column,Cyclopoid copepod,unidentified,abundance,4.95,org per liter,Method023,Method029
317,Giles,2010,5,whole column,Cyclopoid copepod,unidentified,abundance,17.58,org per liter,Method023,Method029
318,Giles,2010,6,whole column,Cyclopoid copepod,unidentified,abundance,22.89,org per liter,Method023,Method029
319,Giles,2010,7,whole column,Cyclopoid copepod,unidentified,abundance,12.13,org per liter,Method023,Method029
320,Giles,2010,8,whole column,Cyclopoid copepod,unidentified,abundance,6.1,org per liter,Method023,Method029
321,Giles,2010,9,whole column,Cyclopoid copepod,unidentified,abundance,5.31,org per liter,Method023,Method029
322,Giles,2011,5,whole column,Cyclopoid copepod,unidentified,abundance,10.38,org per liter,Method023,Method029
323,Giles,2011,6,whole column,Cyclopoid copepod,unidentified,abundance,13.17,org per liter,Method023,Method029
324,Giles,2011,7,whole column,Cyclopoid copepod,unidentified,abundance,8.12,org per liter,Method023,Method029
325,Giles,2011,8,whole column,Cyclopoid copepod,unidentified,abundance,7.28,org per liter,Method023,Method029
326,Giles,2013,4,whole column,Cyclopoid copepod,unidentified,abundance,5.03,org per liter,Method023,Method029
327,Giles,2013,5,whole column,Cyclopoid copepod,unidentified,abundance,3.48,org per liter,Method023,Method029
328,Giles,2013,6,whole column,Cyclopoid copepod,unidentified,abundance,1.93,org per liter,Method023,Method029
329,Giles,2013,7,whole column,Cyclopoid copepod,unidentified,abundance,3.44,org per liter,Method023,Method029
330,Giles,2013,8,whole column,Cyclopoid copepod,unidentified,abundance,2.67,org per liter,Method023,Method029
331,Giles,2014,6,whole column,Cyclopoid copepod,unidentified,abundance,15.85,org per liter,Method023,Method029
332,Giles,2014,7,whole column,Cyclopoid copepod,unidentified,abundance,9.07,org per liter,Method023,Method029
333,Giles,2014,8,whole column,Cyclopoid copepod,unidentified,abundance,7.48,org per liter,Method023,Method029
334,Giles,2015,5,whole column,Cyclopoid copepod,unidentified,abundance,12.91,org per liter,Method023,Method029
335,Giles,2015,6,whole column,Cyclopoid copepod,unidentified,abundance,7.02,org per liter,Method023,Method029
336,Giles,2015,7,whole column,Cyclopoid copepod,unidentified,abundance,5.76,org per liter,Method023,Method029
337,Giles,2015,8,whole column,Cyclopoid copepod,unidentified,abundance,7.37,org per liter,Method023,Method029
338,Giles,2016,5,whole column,Cyclopoid copepod,unidentified,abundance,8.11,org per liter,Method023,Method029
339,Giles,2016,6,whole column,Cyclopoid copepod,unidentified,abundance,6.76,org per liter,Method023,Method029
340,Giles,2016,7,whole column,Cyclopoid copepod,unidentified,abundance,9.75,org per liter,Method023,Method029
341,Giles,2016,8,whole column,Cyclopoid copepod,unidentified,abundance,11.5,org per liter,Method023,Method029
342,Giles,2017,5,whole column,Cyclopoid copepod,unidentified,abundance,11.77,org per liter,Method023,Method029
343,Giles,2017,6,whole column,Cyclopoid copepod,unidentified,abundance,13.21,org per liter,Method023,Method029
344,Giles,2017,7,whole column,Cyclopoid copepod,unidentified,abundance,10.35,org per liter,Method023,Method029
345,Giles,2017,8,whole column,Cyclopoid copepod,unidentified,abundance,9.93,org per liter,Method023,Method029
346,Giles,2018,5,whole column,Cyclopoid copepod,unidentified,abundance,7.19,org per liter,Method023,Method029
347,Giles,2018,6,whole column,Cyclopoid copepod,unidentified,abundance,9.56,org per liter,Method023,Method029
348,Giles,2018,7,whole column,Cyclopoid copepod,unidentified,abundance,9.16,org per liter,Method023,Method029
349,Giles,2018,8,whole column,Cyclopoid copepod,unidentified,abundance,5.29,org per liter,Method023,Method029
350,Giles,2019,4,whole column,Cyclopoid copepod,unidentified,abundance,14.19,org per liter,Method023,Method029
351,Giles,2019,5,whole column,Cyclopoid copepod,unidentified,abundance,17.94,org per liter,Method023,Method029
352,Giles,2019,6,whole column,Cyclopoid copepod,unidentified,abundance,9.28,org per liter,Method023,Method029
353,Giles,2019,7,whole column,Cyclopoid copepod,unidentified,abundance,4.3,org per liter,Method023,Method029
354,Giles,2019,8,whole column,Cyclopoid copepod,unidentified,abundance,6.81,org per liter,Method023,Method029
355,Giles,1990,1,whole column,Daphnia,Daphnia,abundance,0.93,org per liter,Method026,Method028
356,Giles,1990,2,whole column,Daphnia,Daphnia,abundance,1.46,org per liter,Method026,Method028
357,Giles,1990,3,whole column,Daphnia,Daphnia,abundance,1.17,org per liter,Method026,Method028
358,Giles,1990,4,whole column,Daphnia,Daphnia,abundance,3.2,org per liter,Method026,Method028
359,Giles,1990,5,whole column,Daphnia,Daphnia,abundance,12.44,org per liter,Method026,Method028
360,Giles,1990,6,whole column,Daphnia,Daphnia,abundance,4.45,org per liter,Method026,Method028
361,Giles,1990,7,whole column,Daphnia,Daphnia,abundance,2.95,org per liter,Method026,Method028
362,Giles,1990,8,whole column,Daphnia,Daphnia,abundance,2.11,org per liter,Method026,Method028
363,Giles,1990,9,whole column,Daphnia,Daphnia,abundance,3.48,org per liter,Method026,Method028
364,Giles,1990,10,whole column,Daphnia,Daphnia,abundance,5.52,org per liter,Method026,Method028
365,Giles,1990,11,whole column,Daphnia,Daphnia,abundance,12.12,org per liter,Method026,Method028
366,Giles,1990,12,whole column,Daphnia,Daphnia,abundance,8.82,org per liter,Method026,Method028
367,Giles,1991,1,whole column,Daphnia,Daphnia,abundance,1.49,org per liter,Method026,Method028
368,Giles,1991,2,whole column,Daphnia,Daphnia,abundance,1.98,org per liter,Method026,Method028
369,Giles,1991,3,whole column,Daphnia,Daphnia,abundance,2.2,org per liter,Method026,Method028
370,Giles,1991,4,whole column,Daphnia,Daphnia,abundance,1.36,org per liter,Method026,Method028
371,Giles,1991,5,whole column,Daphnia,Daphnia,abundance,10.66,org per liter,Method026,Method028
372,Giles,1991,6,whole column,Daphnia,Daphnia,abundance,8.73,org per liter,Method026,Method028
373,Giles,1991,7,whole column,Daphnia,Daphnia,abundance,6.53,org per liter,Method026,Method028
374,Giles,1991,8,whole column,Daphnia,Daphnia,abundance,6.05,org per liter,Method026,Method028
375,Giles,1991,9,whole column,Daphnia,Daphnia,abundance,2.79,org per liter,Method026,Method028
376,Giles,1991,10,whole column,Daphnia,Daphnia,abundance,1.14,org per liter,Method026,Method028
377,Giles,1991,11,whole column,Daphnia,Daphnia,abundance,5.41,org per liter,Method026,Method028
378,Giles,1991,12,whole column,Daphnia,Daphnia,abundance,3.59,org per liter,Method026,Method028
379,Giles,1992,1,whole column,Daphnia,Daphnia,abundance,4.19,org per liter,Method026,Method028
380,Giles,1992,2,whole column,Daphnia,Daphnia,abundance,3.77,org per liter,Method026,Method028
381,Giles,1992,4,whole column,Daphnia,Daphnia,abundance,0.23,org per liter,Method026,Method028
382,Giles,1992,5,whole column,Daphnia,Daphnia,abundance,8.05,org per liter,Method026,Method028
383,Giles,1992,6,whole column,Daphnia,Daphnia,abundance,7.81,org per liter,Method026,Method028
384,Giles,1992,7,whole column,Daphnia,Daphnia,abundance,3.55,org per liter,Method026,Method028
385,Giles,1992,8,whole column,Daphnia,Daphnia,abundance,4.79,org per liter,Method026,Method028
386,Giles,1992,9,whole column,Daphnia,Daphnia,abundance,1.76,org per liter,Method026,Method028
387,Giles,1992,10,whole column,Daphnia,Daphnia,abundance,4.55,org per liter,Method026,Method028
388,Giles,1992,11,whole column,Daphnia,Daphnia,abundance,5.98,org per liter,Method026,Method028
389,Giles,1993,1,whole column,Daphnia,Daphnia,abundance,1.63,org per liter,Method026,Method028
390,Giles,1993,2,whole column,Daphnia,Daphnia,abundance,1.26,org per liter,Method026,Method028
391,Giles,1993,3,whole column,Daphnia,Daphnia,abundance,2.71,org per liter,Method026,Method028
392,Giles,1993,4,whole column,Daphnia,Daphnia,abundance,1.37,org per liter,Method026,Method028
393,Giles,1993,5,whole column,Daphnia,Daphnia,abundance,4.1,org per liter,Method026,Method028
394,Giles,1993,6,whole column,Daphnia,Daphnia,abundance,6.61,org per liter,Method026,Method028
395,Giles,1993,7,whole column,Daphnia,Daphnia,abundance,0.71,org per liter,Method026,Method028
396,Giles,1993,8,whole column,Daphnia,Daphnia,abundance,1.62,org per liter,Method026,Method028
397,Giles,1993,9,whole column,Daphnia,Daphnia,abundance,1.75,org per liter,Method026,Method028
398,Giles,1993,11,whole column,Daphnia,Daphnia,abundance,6.67,org per liter,Method026,Method028
399,Giles,1997,4,whole column,Daphnia,Daphnia,abundance,0.41,org per liter,Method024,Method028
400,Giles,1997,6,whole column,Daphnia,Daphnia,abundance,9.14,org per liter,Method024,Method028
401,Giles,1997,8,whole column,Daphnia,Daphnia,abundance,2.26,org per liter,Method024,Method028
402,Giles,2001,6,whole column,Daphnia,Daphnia,abundance,7.35,org per liter,Method024,Method028
403,Giles,2001,7,whole column,Daphnia,Daphnia,abundance,4.32,org per liter,Method024,Method028
404,Giles,2001,8,whole column,Daphnia,Daphnia,abundance,3.28,org per liter,Method024,Method028
405,Giles,2005,5,whole column,Daphnia,Daphnia,abundance,3.27,org per liter,Method026,Method028
406,Giles,2005,6,whole column,Daphnia,Daphnia,abundance,6.69,org per liter,Method026,Method028
407,Giles,2005,7,whole column,Daphnia,Daphnia,abundance,1.29,org per liter,Method026,Method028
408,Giles,2005,8,whole column,Daphnia,Daphnia,abundance,3.57,org per liter,Method026,Method028
409,Giles,2006,5,whole column,Daphnia,Daphnia,abundance,2.45,org per liter,Method026,Method028
410,Giles,2006,6,whole column,Daphnia,Daphnia,abundance,9.12,org per liter,Method026,Method028
411,Giles,2006,7,whole column,Daphnia,Daphnia,abundance,0.53,org per liter,Method026,Method028
412,Giles,2006,8,whole column,Daphnia,Daphnia,abundance,0.6,org per liter,Method026,Method028
413,Giles,2007,5,whole column,Daphnia,Daphnia,abundance,0.01,org per liter,Method026,Method028
414,Giles,2007,6,whole column,Daphnia,Daphnia,abundance,0.11,org per liter,Method026,Method028
415,Giles,2007,7,whole column,Daphnia,Daphnia,abundance,0.82,org per liter,Method026,Method028
416,Giles,2007,8,whole column,Daphnia,Daphnia,abundance,1.67,org per liter,Method026,Method028
417,Giles,2008,6,whole column,Daphnia,Daphnia,abundance,0.12,org per liter,Method026,Method028
418,Giles,2008,7,whole column,Daphnia,Daphnia,abundance,0.37,org per liter,Method026,Method028
419,Giles,2008,8,whole column,Daphnia,Daphnia,abundance,0.09,org per liter,Method026,Method028
420,Giles,2009,4,whole column,Daphnia,Daphnia,abundance,0.72,org per liter,Method023,Method028
421,Giles,2009,5,whole column,Daphnia,Daphnia,abundance,6.83,org per liter,Method023,Method028
422,Giles,2009,6,whole column,Daphnia,Daphnia,abundance,7.67,org per liter,Method023,Method028
423,Giles,2009,7,whole column,Daphnia,Daphnia,abundance,0.03,org per liter,Method023,Method028
424,Giles,2009,8,whole column,Daphnia,Daphnia,abundance,0.12,org per liter,Method023,Method028
425,Giles,2010,5,whole column,Daphnia,Daphnia,abundance,3.15,org per liter,Method023,Method028
426,Giles,2010,6,whole column,Daphnia,Daphnia,abundance,0.92,org per liter,Method023,Method028
427,Giles,2010,7,whole column,Daphnia,Daphnia,abundance,0.45,org per liter,Method023,Method028
428,Giles,2010,8,whole column,Daphnia,Daphnia,abundance,0.14,org per liter,Method023,Method028
429,Giles,2010,9,whole column,Daphnia,Daphnia,abundance,0.34,org per liter,Method023,Method028
430,Giles,2011,5,whole column,Daphnia,Daphnia,abundance,4.19,org per liter,Method023,Method028
